"","Tweet","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"3342","This is how foreign media rephrases the words of President Duterte.. 
Meanwhile, in the Philippines, there is a journalist named Karen Davila, acting like a grade schooler with no common sense. 
",1,0,0,0,0,0,0,1,2,3
"3343","President Rodrigo Duterte on Thursday night announced the extension of the suspension of classes in Metro Manila until April 12, after code red sub-level 2 was raised to contain the spread of coronavirus disease 2019 (Covid-19) in the Philippines.

 ",1,0,1,2,0,1,0,2,2,2
"3344","Death Toll
Oplan tokhang of Duterte  Administration -6,487 (as of July 2019) so marami pang  nadagdag  and it is only in the Philippines
COVID-19 - 4, 200 ( as of March 11 2020)  worldwide",1,1,1,1,0,1,2,0,2,1
"3345","",0,0,0,0,0,0,0,0,0,0
"3346","""It's just a matter of protecting and defending you from COVID-19. That's about it."" ",0,0,0,0,0,0,0,1,0,2
"3347","Bishops in the ",0,0,0,0,0,0,0,0,0,0
"3348","*VP Leni delivers a sensible message about COVID-19*

""Put*n",0,0,0,0,0,0,0,0,0,0
"3349","Philippines: BREAKING: Duterte Discusses Measures to Combat COVID-19, NCR to Undergo Lockdown ",1,0,0,1,0,0,0,0,1,0
"3350","Duterte says ‘Magsayawan na lang tayo’ during speech regarding the COVID-19 situation in the Philippines, netizens recalled this movie.
",0,0,0,0,0,0,0,0,0,1
"3351","",0,0,0,0,0,0,0,0,0,0
"3352","Pres. Duterte: “Covid-19 is spreading all throughout the country including the Philippines”

di ko gets <U+0001F921> ",0,0,0,0,0,0,0,0,0,1
"3353","When Duterte said, ""Covid 19 is spreading throughout the country including the Philippines"", do you think it was an honest mistake or that he thinking about the country that he really works for, China? ",1,0,1,1,1,2,0,1,1,2
"3354","Successpedia : PHILIPPINES: President Duterte addresses the nation on COVID-19 ",0,1,0,0,0,0,0,2,0,2
"3355","Dude, I hate Duterte for doing that but in our current situation here in Philippines, we need this one to prevent the increasing number of COVID-19 patients. ",1,0,1,2,0,1,0,0,1,0
"3356","2/2
* Mass gatherings/events with groups are now prohibited in the NCR.
* Code Red- Sublevel 2 raised by Duterte.
* OFW’s will be signed a declaration that it’ll be dangerous going to China.
* China, ready to help Philippines
*Actor Tom Hanks, positive for COVID-19 and his wife",1,1,1,2,0,0,0,0,2,0
"3357","Duterte: ""...... the crisis is very, very clear. Covid-19 is spreading all through out the country, including the Philippines"". 

Subliminally, the sanamagan referred to the Philippines as a province of China. ",0,0,0,0,0,0,0,0,1,1
"3358","President Rodrigo Duterte on Thursday night orders ‘community quarantine’ in ",0,0,0,1,0,0,0,1,0,2
"3359","President Duterte on March 8 issued a proclamation formally declaring a state of public health emergency throughout the Philippines after the health department reported the first known local transmission of the new ",0,1,0,1,0,1,1,1,1,3
"3360","Trade Union Congress of the Philippines (TUCP) calls on President Duterte to provide financial support to daily-paid and ""no-work, no-pay’ employees who might be affected should the ",0,3,1,0,1,0,0,6,1,3
"3361","BREAKING: President Rodrigo Duterte and Senator Bong Go will get tested for COVID-19. ",0,0,0,0,0,0,0,1,0,1
"3362","President Rodrigo Duterte and First Lady Bong Go get tested for COVID-19 ",0,0,0,0,0,0,0,1,0,1
"3363","Duterte interrupts his COVID-19 message to thank Xi Jinping. At this pooint I wouldn't be surprise if Duterte thank the chinese for giving us the virus. ",0,0,0,1,1,0,1,0,1,2
"3364","other countries : implemented lock down (people obeyed) 

Philippines : Pres. Duterte declares lock down 
Pilipino: He's using Covid-19 to implement the so called ""Martial Law""",1,0,0,0,0,0,0,1,0,0
"3365","Duterte Orders Manila Locked Down as Philippines Reports More COVID-19 Deaths 

",0,0,0,0,0,0,0,0,0,0
"3366","Duterte Orders Manila Locked Down as Philippines Reports More COVID-19 Deaths 

",0,0,0,0,0,0,0,0,0,0
"3367","Other countries, even China that Duterte so reveres, focused all investments and support to healthcare to fight COVID-19.

Meanwhile, the president of the Philippines deploys military troops amid ",1,0,0,2,0,0,0,1,1,1
"3368","Philippines’ President Duterte To Undergo ‘Precautionary’ COVID-19 Test
",0,0,0,0,0,0,0,1,0,1
"3369","",0,0,0,0,0,0,0,0,0,0
"3370","Phil Pres Duterte announced a lockdown of more than 12m in the 16 cities natl capital region, Metro Manila, to contain the spread of  ",0,0,0,0,0,0,0,0,0,0
"3371","Philippine President Duterte to be tested for ",0,0,0,0,0,0,0,1,0,1
"3372","",0,0,0,0,0,0,0,0,0,0
"3373","Duterte declares lockdown of Metro Manila for 30 days due to COVID-19 ",0,0,0,0,0,0,0,0,0,0
"3374","Philippines, have just over 50 confirmed cases of ",0,0,0,0,0,0,0,1,0,1
"3375","Philippines: *COVID-19 cases rising*
*masses panicking*
*lots of underprivileged folks uncertain what to do*
*disinformation swelling*

Duterte: _-$",2,1,1,3,1,0,1,0,3,1
"3376","Duterte places Metro Manila on 'lockdown' due to COVID-19 ",0,0,0,0,0,0,0,0,0,0
"3377","Duterte declares lockdown of Metro Manila for 30 days due to COVID-19 ",0,0,0,0,0,0,0,0,0,0
"3378","Ambassador Huang Xilian met with Pres Duterte last Wednesday and he conveyed China's readiness to extend assistance to the Philippines' fight against Covid-19. So what's wrong with thanking China? ",1,1,0,1,1,0,0,2,2,4
"3379","President Duterte:
Walang solution, unless there is a vaccine, by the grace of God, na makita o maimbento ng ating mga scientists. It could be the Philippines, for all you know. (referring to the vaccine for CoViD-19)

Amen to that!",0,1,0,1,2,0,0,3,0,6
"3380","(via ",0,0,0,0,0,0,0,0,0,0
"3381","I guess I'm NOT driving to Manila this weekend. Hope I may get a Hotel Refund.
Duterte places Metro Manila on 'lockdown' due to COVID-19 ",0,1,0,0,1,0,2,1,0,1
"3382","",0,0,0,0,0,0,0,0,0,0
"3383","Pres. Duterte raised the alert level into Code Red Sub-level 2 over COVID-19.

Metro Manila 
Philippines 
Filipino 
Pilipino

What’s the meaning? <U+0001F447><U+0001F447><U+0001F447> ",0,0,0,0,0,0,0,1,0,1
"3384","President Rodrigo Duterte on Thursday said he may consider seeking China's help if the 2019 coronavirus disease (COVID-19) outbreak in the Philippines deteriorates.++",1,0,1,1,0,1,0,1,1,1
"3385","President Rodrigo Duterte orders a lockdown on Metro Manila (Philippines) amid the Covid-19 pandemic from midnight of March 15 until April 14, 2020. This lockdown, however, is subject to review daily. Philippines have 52 confirmed positive cases and 5 deaths. ",0,1,0,1,0,1,0,2,2,3
"3386","“Land, domestic air, and domestic sea travel to and from Metro Manila shall be suspended"" from March 15, 2020 until April 14, 2020, ""subject to the daily review of the Inter-Agency Task Force,"" said President Rodrigo Duterte.

Read more about it: ",1,1,0,1,0,1,0,1,3,5
"3387","NCR class suspension til April 12 but lockdown(travel restriction to &amp; from NCR) is til April 14. How does that work for students living outside NCR but studying here or vice versa?

Duterte declares lockdown of Metro Manila for 30 days due to COVID-19 ",1,0,0,2,0,1,0,0,3,0
"3388","FOR THE BETTERMENT OF THE PHILIPPINES

Rally for the purpose to remove Duterte and some government officials in there respective position.

Cons: COVID - 19 will spread. (hehehe atleast those humans won't put our country in greater risk anymore)",1,1,0,3,0,1,0,0,3,2
"3389","President Rodrigo Duterte on Thursday said he may consider seeking China's help if the 2019 coronavirus disease (COVID-19) outbreak in the Philippines deteriorates. ",1,0,1,1,0,1,0,1,1,1
"3390","President Rodrigo Duterte on Monday placed the entire Philippines under a state of public health emergency. ",0,1,0,1,0,1,1,1,1,2
"3391","The Presidential Security Group will implement a “no-touch” policy on President Rodrigo Duterte to ensure his safety amid the coronavirus disease (COVID-19) outbreak in the Philippines. | ",1,0,1,1,0,1,0,2,1,1
"3392","MANILA, Philippines — President Rodrigo Duterte has approved the imposition of a “community quarantine” in the entire Metro Manila as the government scrambles to contain the spread of the 2019 coronavirus disease (COVID-19) in the country.",1,0,1,3,0,1,0,1,3,2
"3393","""Land, domestic air, and domestic sea travel to and from Metro Manila shall be suspended"" from March 15, 2020 until April 14, 2020, ""subject to the daily review of the Inter-Agency Task Force,"" said President Rodrigo Duterte. ",1,1,0,1,0,1,0,1,3,5
"3394","JUST IN: The Philippines' confirmed COVID-19 cases has reached 24, President Rodrigo Duterte announced on Monday night. ",0,0,0,0,0,0,0,2,0,2
"3395","",0,0,0,0,0,0,0,0,0,0
"3396","",0,0,0,0,0,0,0,0,0,0
"3397","Philippines’ President Duterte to undergo ‘precautionary’ COVID-19 test ",0,0,0,0,0,0,0,1,0,1
"3398","Philippines’ Duterte announces containment measures in Manila to fight COVID-19 ",1,0,0,1,0,0,0,0,1,0
"3399","President Rodrigo Duterte announced that Metro Manila will be placed on lockdown from March 15 to April 12 in order to contain the spread of the COVID-19 in the Philippines. ",0,0,0,0,0,0,0,1,0,2
"3400","COVID-19 is spreading throughout the country, including the Philippines.

- Duterte

A clown will always be a clown! <U+0001F921>
",0,1,0,0,1,0,1,0,0,2
"3401","",0,0,0,0,0,0,0,0,0,0
"3402","",0,0,0,0,0,0,0,0,0,0
"3403","Duterte: COVID-19 is spreading throughout the country, including the Philippines

Me: ",0,0,0,0,0,0,0,0,0,1
"3404","WATCH: President Duterte addresses the nation on COVID-19

Here are the highlights:

- Duterte says classes remain suspended in all levels in Metro Manila until April 12, 2020

",0,2,0,1,0,0,0,2,0,2
"3405","“COVID is spreading throughout the country...

Including the Philippines.” - Pres. Duterte

San ba country mo ser, China? <U+0001F97A>",0,0,0,0,0,0,0,0,0,1
"3406","",0,0,0,0,0,0,0,0,0,0
"3407","“Covid-19 is spreading throughout the country, including the Philippines.” -Pres Duterte

Our President, everyone. <U+0001F602>
",0,0,0,0,0,0,0,1,0,2
"3408","Philippines' Duterte announces containment measures in Manila to fight COVID-19 ",1,0,0,1,0,0,0,0,1,0
"3409","Philippines' President Duterte to undergo 'precautionary' COVID-19 test ",0,0,0,0,0,0,0,1,0,1
"3410","Philippines' Duterte announces containment measures in Manila to fight COVID-19 ",1,0,0,1,0,0,0,0,1,0
"3411","It's so heartbreaking to see Filipinos giving more attention on Pres. Duterte's cough and giving political issue for his actions during the nation address tonight rather than listening to his advices for the nation's fight against COVID-19.

""Poor Philippines!""",1,0,1,1,0,0,0,1,2,2
"3412","""CoVid is spreading through the country, including the Philippines.""
-Duterte

",0,0,0,0,0,0,0,0,0,1
"3413","JUST IN: There are now 24 confirmed cases of COVID-19 in the Philippines.

Duterte announces the 4 additional patients after the earlier 20 confirmed ones. ",0,0,0,0,0,0,0,1,0,1
"3414","Government officials are in self-quarantine, offices have started closing or cutting work days, while President Duterte will be tested, marking a new turn on the Philippines' fight against the spread of ",2,0,1,4,0,1,0,1,3,1
"3415","Duterte addresses the nation: Do not panic. The crisis is very, very clear. COVID 19 is spreading all over the country. | via ",0,1,0,1,0,0,0,1,2,1
"3416","Less than 24 hours after President Rodrigo Duterte confirmed 4 new cases of ",0,0,0,0,0,0,0,2,0,2
"3417","Duterte thanked Chinese President Xi Jinping for offering to help the Philippines manage the COVID-19 crisis.

""I hope it would not reach to that point, but maybe we will need your help. Salamat po,"" Duterte also said. ",0,1,0,0,1,0,1,4,1,3
"3418","",0,0,0,0,0,0,0,0,0,0
"3419","BREAKING: Duterte suspends classes in Metro Manila until March 14 as he announces additional COVID-19 cases in the country, now at 24.

LIVE updates: ",0,0,0,0,0,0,0,0,0,1
"3420","BREAKING NEWS: President Rodrigo Duterte suspends land, air, and sea travel to and from Metro Manila amid the rising number of ",0,1,0,0,1,0,0,1,0,4
"3421","- Philippines to restrict travelers from countries with local transmissions of COVID-19. 
 - President Duterte says the AFP and PNP may be called on to help enforce the provisions recommended by the inter-agency task force, but this is not martial law. 

++

",3,0,0,2,0,2,0,2,4,3
"3422","Covid 19: <U+0001F608><U+0001F480>
Duterte: P",0,0,0,0,0,0,0,0,0,0
"3423","",0,0,0,0,0,0,0,0,0,0
"3424","for Hubei province.
•Duterte said that Chinese President Xi Jin-Ping wrote him a letter that they are willing to help the Philippines on combating COVID-19.
•Duterte: everything is placed in jeopardy.
•THERE WILL BE NO LOCKDOWN.",0,2,0,1,0,0,0,1,1,1
"3425","",0,0,0,0,0,0,0,0,0,0
"3426","Lord, save the Philippines not only from Covid but also from Duterte and his stupid administration thank You. <U+0001F623>",0,0,1,0,1,0,0,2,2,2
"3427","Funny how I was able to see through Duterte's bullshit. From praising Bong (ga)Go to Xi Jin Ping,,, smh. God bless Philippines. Oo, hindi ka doktor but you CAN do something. You HAVE TO do something about CoVID-2019
",0,2,0,1,2,0,0,2,0,2
"3428","“COVID-19 has spread out in the whole country... even in the Philippines.” - Rodrigo Duterte

Nadulas po si Tatay Digs, mga kapuso. Welcome to the Philippines, Province of China!",0,0,0,0,0,0,0,0,0,0
"3429","GUYS PRESIDENT DUTERTE ANNOUNCED THAT STARTING ON MARCH 15 til' APRIL 2020 PHILIPPINES WILL BE LOCKDOWN ( DEPENDS ON THE SITUATION OF COVID-19)<U+0001F61E> PLEASE PRAY FOR EVERYONES HEALTH AND SAFETY<U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB>",0,1,0,1,1,0,1,2,0,3
"3430","""CoVid is spreading through the country, including the Philippines.""
-Duterte
",0,0,0,0,0,0,0,0,0,1
"3431","The community quarantine, which is essentially a lockdown, will commence in 48 hours or March 15, 2020 and last until April 14, 2020, Duterte said in a message broadcast from Malacañang around 9 p.m. Thursday.

",0,0,0,1,0,0,0,0,0,2
"3432","Duterte is such a stressor. Potential cause of heart attack! 

Is he aware that he is the President of the Philippines?! Does he know that we expect a reliable leadership during this kind of crisis we are facing with Covid-19? <U+0001F937><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F645><U+0001F3FB><U+200D><U+2640><U+FE0F>",1,1,0,1,1,0,1,4,2,4
"3433","JUST IN: President Duterte declares CODE RED Sublevel 2 due to rising cases coronavirus disease (COVID-19). 

Source: Presidential Communications (Government of the Philippines) FB, Philippine Emergency Alerts ",1,2,1,4,1,2,2,1,3,2
"3434","President Duterte reveals Chinese President Xi Jinping wrote a letter to him, offering China's help in combating COVID-19 in the Philippines. | via ",0,1,0,0,0,0,0,2,0,1
